ImageID,distance,location
8816,163,"[236, 240]"
8817,423,"[231, 163]"
8818,362,"[293, 243]"
8819,250,"[284, 175]"
8820,110,"[323, 218]"
8821,98,"[305, 169]"
8822,376,"[272, 296]"
8823,282,"[322, 431]"
8824,449,"[251, 174]"
8825,141,"[295, 135]"
8826,408,"[327, 304]"
8827,393,"[277, 496]"
8828,208,"[328, 376]"
8829,179,"[252, 342]"
8830,291,"[297, 89]"
8831,435,"[289, 297]"
8832,480,"[332, 485]"
8833,427,"[212, 160]"
8834,126,"[265, 194]"
8835,441,"[319, 258]"
8836,96,"[317, 334]"
8837,201,"[296, 208]"
8838,358,"[219, 263]"
8839,369,"[293, 308]"
8840,84,"[316, 365]"
8841,359,"[275, 322]"
8842,130,"[232, 340]"
8843,128,"[260, 173]"
8844,417,"[249, 478]"
8845,348,"[314, 148]"
8846,168,"[283, 330]"
8847,157,"[216, 352]"
8848,434,"[304, 274]"
8849,314,"[271, 386]"
8850,189,"[321, 469]"
8851,385,"[300, 286]"
8852,152,"[310, 242]"
8853,82,"[319, 288]"
8854,176,"[317, 72]"
8855,268,"[324, 47]"
8856,462,"[318, 464]"
8857,111,"[288, 403]"
8858,141,"[315, 267]"
8859,373,"[231, 63]"
8860,406,"[316, 315]"
8861,430,"[294, 187]"
8862,272,"[282, 466]"
8863,97,"[322, 346]"
8864,407,"[288, 433]"
8865,256,"[210, 293]"
8866,325,"[215, 190]"
8867,252,"[275, 105]"
8868,64,"[214, 439]"
8869,311,"[302, 346]"
8870,271,"[282, 276]"
8871,215,"[289, 405]"
8872,425,"[238, 388]"
8873,455,"[243, 278]"
8874,439,"[272, 277]"
8875,321,"[214, 250]"
8876,335,"[285, 114]"
8877,458,"[290, 297]"
8878,85,"[304, 145]"
8879,196,"[314, 333]"
8880,240,"[269, 174]"
8881,345,"[225, 118]"
8882,400,"[205, 71]"
8883,468,"[325, 205]"
8884,322,"[261, 114]"
8885,306,"[297, 240]"
8886,89,"[200, 460]"
8887,229,"[208, 401]"
8888,458,"[248, 346]"
8889,151,"[296, 481]"
8890,474,"[226, 218]"
8891,391,"[239, 411]"
8892,452,"[266, 203]"
8893,396,"[237, 248]"
8894,253,"[312, 432]"
8895,236,"[230, 336]"
8896,451,"[239, 279]"
8897,330,"[313, 308]"
8898,441,"[313, 360]"
8899,101,"[310, 398]"
8900,336,"[301, 239]"
8901,240,"[319, 163]"
8902,209,"[215, 243]"
8903,414,"[313, 456]"
8904,365,"[291, 73]"
8905,428,"[329, 337]"
8906,334,"[257, 185]"
8907,288,"[234, 359]"
8908,96,"[316, 415]"
8909,214,"[224, 270]"
8910,437,"[326, 429]"
8911,135,"[295, 274]"
8912,412,"[235, 455]"
8913,122,"[214, 62]"
8914,373,"[266, 319]"
8915,349,"[264, 262]"
8916,300,"[210, 224]"
8917,424,"[266, 305]"
8918,326,"[230, 480]"
8919,463,"[292, 317]"
8920,488,"[294, 283]"
8921,129,"[324, 369]"
8922,444,"[227, 252]"
8923,240,"[282, 159]"
8924,444,"[302, 112]"
8925,306,"[227, 328]"
8926,131,"[222, 493]"
8927,338,"[295, 263]"
8928,399,"[297, 137]"
8929,324,"[269, 318]"
8930,438,"[317, 315]"
8931,132,"[323, 280]"
8932,289,"[234, 132]"
8933,244,"[200, 415]"
8934,102,"[215, 75]"
8935,308,"[277, 122]"
8936,244,"[307, 179]"
8937,287,"[246, 227]"
8938,459,"[222, 198]"
8939,445,"[311, 237]"
8940,229,"[256, 386]"
8941,225,"[244, 378]"
8942,471,"[307, 137]"
8943,133,"[316, 167]"
8944,483,"[286, 314]"
8945,305,"[312, 274]"
8946,199,"[225, 395]"
8947,443,"[229, 439]"
8948,360,"[212, 216]"
8949,275,"[227, 362]"
8950,196,"[208, 366]"
8951,305,"[256, 424]"
8952,166,"[290, 409]"
8953,275,"[219, 198]"
8954,284,"[274, 273]"
8955,379,"[218, 156]"
8956,402,"[318, 209]"
8957,274,"[321, 89]"
8958,187,"[238, 254]"
8959,482,"[280, 302]"
8960,454,"[295, 324]"
8961,395,"[301, 246]"
8962,247,"[308, 369]"
8963,186,"[261, 229]"
8964,84,"[284, 265]"
8965,458,"[249, 427]"
8966,422,"[218, 169]"
8967,99,"[240, 292]"
8968,470,"[289, 113]"
8969,409,"[306, 333]"
8970,100,"[209, 363]"
8971,140,"[237, 164]"
8972,337,"[256, 439]"
8973,245,"[327, 483]"
8974,70,"[237, 312]"
8975,260,"[231, 86]"
8976,435,"[251, 243]"
8977,422,"[315, 140]"
8978,88,"[205, 225]"
8979,346,"[247, 175]"
8980,252,"[320, 350]"
8981,148,"[203, 262]"
8982,227,"[253, 358]"
8983,216,"[222, 269]"
8984,149,"[299, 282]"
8985,119,"[267, 137]"
8986,256,"[300, 401]"
8987,104,"[219, 350]"
8988,355,"[302, 316]"
8989,249,"[289, 472]"
8990,456,"[323, 459]"
8991,316,"[201, 94]"
8992,354,"[206, 476]"
8993,240,"[320, 206]"
8994,175,"[258, 449]"
8995,332,"[258, 100]"
8996,83,"[261, 494]"
8997,243,"[296, 162]"
8998,302,"[281, 235]"
8999,457,"[235, 181]"
9000,208,"[303, 341]"
9001,321,"[237, 347]"
9002,294,"[313, 259]"
9003,197,"[217, 333]"
9004,378,"[206, 348]"
9005,488,"[273, 178]"
9006,268,"[255, 427]"
9007,356,"[272, 227]"
9008,438,"[262, 145]"
9009,151,"[215, 207]"
9010,320,"[235, 126]"
9011,171,"[314, 427]"
9012,325,"[211, 181]"
9013,208,"[313, 76]"
9014,247,"[271, 457]"
9015,452,"[328, 69]"
9016,423,"[206, 187]"
9017,475,"[253, 309]"
9018,376,"[317, 494]"
9019,138,"[289, 319]"
9020,429,"[219, 483]"
9021,156,"[241, 500]"
9022,101,"[268, 312]"
9023,180,"[216, 399]"
9024,161,"[323, 93]"
9025,112,"[220, 277]"
9026,388,"[277, 72]"
9027,376,"[203, 315]"
9028,348,"[227, 260]"
9029,176,"[241, 375]"
9030,74,"[211, 261]"
9031,389,"[215, 364]"
9032,377,"[324, 287]"
9033,247,"[255, 332]"
9034,270,"[282, 151]"
9035,468,"[274, 463]"
9036,170,"[282, 307]"
9037,339,"[277, 134]"
9038,249,"[210, 228]"
9039,249,"[278, 464]"
9040,177,"[267, 260]"
9041,97,"[239, 363]"
9042,169,"[263, 146]"
9043,366,"[301, 324]"
9044,195,"[202, 236]"
9045,237,"[261, 139]"
9046,114,"[275, 159]"
9047,196,"[241, 205]"
9048,129,"[291, 214]"
9049,229,"[249, 243]"
9050,178,"[246, 83]"
9051,302,"[328, 338]"
9052,178,"[269, 376]"
9053,311,"[262, 128]"
9054,111,"[297, 347]"
9055,471,"[313, 225]"
9056,292,"[296, 503]"
9057,448,"[234, 167]"
9058,224,"[202, 353]"
9059,338,"[298, 247]"
9060,263,"[319, 106]"
9061,88,"[279, 457]"
9062,166,"[285, 291]"
9063,357,"[289, 84]"
9064,365,"[205, 440]"
9065,484,"[316, 292]"
9066,441,"[247, 189]"
9067,223,"[246, 175]"
9068,315,"[284, 303]"
9069,198,"[258, 251]"
9070,389,"[265, 262]"
9071,453,"[229, 177]"
9072,222,"[289, 464]"
9073,150,"[244, 219]"
9074,429,"[241, 170]"
9075,140,"[300, 494]"
9076,454,"[306, 318]"
9077,211,"[321, 301]"
9078,125,"[311, 475]"
9079,204,"[304, 361]"
9080,348,"[257, 271]"
9081,298,"[224, 141]"
9082,255,"[260, 180]"
9083,287,"[304, 178]"
9084,261,"[284, 304]"
9085,74,"[327, 192]"
9086,165,"[319, 253]"
9087,146,"[306, 164]"
9088,483,"[223, 311]"
9089,91,"[263, 495]"
9090,457,"[235, 123]"
9091,115,"[250, 242]"
9092,120,"[228, 68]"
9093,425,"[262, 124]"
9094,455,"[257, 453]"
9095,227,"[256, 313]"
9096,74,"[251, 187]"
9097,208,"[209, 364]"
9098,273,"[230, 313]"
9099,118,"[265, 270]"
9100,189,"[314, 81]"
9101,303,"[307, 360]"
9102,346,"[320, 312]"
9103,332,"[287, 178]"
9104,115,"[302, 141]"
9105,277,"[257, 212]"
9106,400,"[270, 161]"
9107,441,"[259, 417]"
9108,393,"[209, 212]"
9109,313,"[311, 86]"
9110,176,"[249, 268]"
9111,206,"[316, 393]"
9112,288,"[216, 336]"
9113,411,"[237, 134]"
9114,372,"[264, 231]"
9115,307,"[273, 401]"
9116,460,"[313, 93]"
9117,328,"[243, 420]"
9118,135,"[322, 79]"
9119,257,"[236, 419]"
9120,209,"[290, 362]"
9121,147,"[239, 408]"
9122,239,"[311, 423]"
9123,83,"[274, 271]"
9124,389,"[252, 361]"
9125,392,"[303, 313]"
9126,458,"[213, 190]"
9127,115,"[220, 232]"
9128,423,"[200, 466]"
9129,255,"[259, 365]"
9130,436,"[299, 420]"
9131,208,"[321, 352]"
9132,191,"[246, 483]"
9133,300,"[282, 102]"
9134,87,"[241, 103]"
9135,293,"[327, 397]"
9136,147,"[235, 136]"
9137,220,"[242, 265]"
9138,317,"[310, 252]"
9139,322,"[297, 99]"
9140,396,"[323, 382]"
9141,466,"[293, 91]"
9142,457,"[291, 474]"
9143,385,"[275, 274]"
9144,215,"[319, 193]"
9145,214,"[311, 312]"
9146,339,"[313, 300]"
9147,293,"[247, 315]"
9148,206,"[256, 457]"
9149,127,"[311, 181]"
9150,105,"[265, 293]"
9151,428,"[223, 262]"
9152,205,"[291, 459]"
9153,369,"[261, 426]"
9154,422,"[284, 216]"
9155,92,"[284, 498]"
9156,265,"[218, 471]"
9157,401,"[242, 246]"
9158,226,"[240, 187]"
9159,307,"[279, 133]"
9160,439,"[249, 343]"
9161,164,"[274, 134]"
9162,171,"[225, 336]"
9163,290,"[224, 264]"
9164,102,"[207, 178]"
9165,407,"[305, 484]"
9166,122,"[297, 83]"
9167,248,"[225, 167]"
9168,214,"[241, 166]"
9169,445,"[248, 262]"
9170,403,"[300, 211]"
9171,399,"[241, 472]"
9172,71,"[325, 326]"
9173,335,"[279, 116]"
9174,386,"[283, 266]"
9175,119,"[222, 76]"
9176,308,"[208, 136]"
9177,284,"[214, 300]"
9178,360,"[302, 316]"
9179,420,"[307, 309]"
9180,446,"[304, 263]"
9181,371,"[268, 428]"
9182,376,"[220, 366]"
9183,239,"[310, 406]"
9184,351,"[322, 286]"
9185,133,"[289, 103]"
9186,452,"[220, 439]"
9187,189,"[326, 198]"
9188,235,"[227, 420]"
9189,158,"[250, 109]"
9190,419,"[245, 175]"
9191,413,"[252, 306]"
9192,176,"[243, 266]"
9193,417,"[295, 137]"
9194,352,"[311, 395]"
9195,310,"[255, 203]"
9196,181,"[236, 64]"
9197,86,"[207, 302]"
9198,79,"[230, 421]"
9199,249,"[328, 317]"
9200,481,"[251, 401]"
9201,338,"[289, 345]"
9202,192,"[270, 110]"
9203,109,"[299, 94]"
9204,404,"[321, 309]"
9205,108,"[232, 391]"
9206,121,"[257, 63]"
9207,323,"[288, 237]"
9208,93,"[244, 395]"
9209,445,"[272, 236]"
9210,432,"[327, 82]"
9211,110,"[292, 155]"
9212,465,"[292, 195]"
9213,478,"[248, 242]"
9214,433,"[269, 195]"
9215,82,"[244, 183]"
9216,206,"[255, 125]"
9217,252,"[285, 357]"
9218,213,"[311, 193]"
9219,353,"[216, 135]"
9220,122,"[295, 253]"
9221,218,"[261, 381]"
9222,198,"[285, 326]"
9223,183,"[312, 176]"
9224,436,"[253, 495]"
9225,450,"[294, 350]"
9226,433,"[277, 306]"
9227,283,"[239, 76]"
9228,273,"[270, 154]"
9229,194,"[243, 205]"
9230,392,"[245, 129]"
9231,243,"[317, 411]"
9232,152,"[292, 293]"
9233,354,"[327, 57]"
9234,190,"[315, 475]"
9235,97,"[275, 358]"
9236,305,"[273, 343]"
9237,147,"[256, 126]"
9238,456,"[248, 325]"
9239,180,"[282, 277]"
9240,276,"[208, 201]"
9241,93,"[249, 421]"
9242,157,"[217, 317]"
9243,465,"[259, 187]"
9244,294,"[211, 370]"
9245,244,"[316, 192]"
9246,161,"[234, 320]"
9247,473,"[294, 160]"
9248,321,"[311, 306]"
9249,345,"[264, 139]"
9250,432,"[313, 185]"
9251,335,"[215, 177]"
9252,291,"[293, 135]"
9253,86,"[288, 195]"
9254,200,"[323, 305]"
9255,476,"[293, 232]"
9256,334,"[213, 253]"
9257,395,"[234, 390]"
9258,397,"[316, 208]"
9259,172,"[203, 264]"
9260,190,"[325, 426]"
9261,169,"[310, 170]"
9262,417,"[259, 350]"
9263,454,"[289, 402]"
9264,297,"[251, 219]"
9265,422,"[231, 355]"
9266,202,"[206, 434]"
9267,104,"[279, 425]"
9268,369,"[240, 149]"
9269,379,"[329, 131]"
9270,352,"[263, 341]"
9271,113,"[326, 472]"
9272,71,"[266, 95]"
9273,253,"[324, 350]"
9274,212,"[301, 385]"
9275,306,"[273, 136]"
9276,197,"[319, 103]"
9277,236,"[236, 189]"
9278,460,"[204, 66]"
9279,413,"[287, 121]"
9280,252,"[209, 240]"
9281,373,"[213, 140]"
9282,376,"[320, 337]"
9283,474,"[263, 387]"
9284,369,"[315, 291]"
9285,118,"[299, 282]"
9286,482,"[297, 76]"
9287,212,"[257, 115]"
9288,111,"[313, 280]"
9289,287,"[293, 155]"
9290,437,"[223, 405]"
9291,206,"[274, 227]"
9292,421,"[219, 141]"
9293,155,"[319, 134]"
9294,200,"[204, 246]"
9295,286,"[275, 274]"
9296,364,"[278, 401]"
9297,151,"[305, 230]"
9298,97,"[270, 184]"
9299,105,"[328, 322]"
9300,174,"[219, 414]"
9301,455,"[295, 319]"
9302,241,"[249, 468]"
9303,468,"[242, 230]"
9304,61,"[246, 390]"
9305,117,"[283, 252]"
9306,438,"[209, 326]"
9307,427,"[325, 337]"
9308,475,"[235, 230]"
9309,263,"[271, 345]"
9310,228,"[221, 260]"
9311,226,"[239, 480]"
9312,250,"[304, 437]"
9313,196,"[215, 262]"
9314,416,"[308, 82]"
9315,383,"[263, 82]"
9316,244,"[302, 151]"
9317,187,"[287, 65]"
9318,412,"[266, 273]"
9319,342,"[309, 442]"
9320,437,"[210, 498]"
9321,198,"[310, 420]"
9322,120,"[244, 429]"
9323,329,"[293, 438]"
9324,217,"[239, 388]"
9325,420,"[272, 465]"
9326,370,"[260, 109]"
9327,123,"[227, 189]"
9328,238,"[277, 428]"
9329,119,"[262, 483]"
9330,358,"[277, 206]"
9331,236,"[276, 373]"
9332,257,"[232, 330]"
9333,247,"[273, 355]"
9334,181,"[228, 322]"
9335,225,"[317, 294]"
9336,460,"[317, 76]"
9337,113,"[323, 254]"
9338,218,"[325, 313]"
9339,483,"[317, 441]"
9340,490,"[272, 150]"
9341,427,"[202, 293]"
9342,428,"[292, 128]"
9343,137,"[311, 455]"
9344,68,"[246, 73]"
9345,489,"[232, 72]"
9346,402,"[203, 256]"
9347,171,"[280, 121]"
9348,92,"[329, 143]"
9349,377,"[313, 331]"
9350,279,"[265, 451]"
9351,175,"[274, 315]"
9352,235,"[237, 279]"
9353,384,"[293, 493]"
9354,142,"[295, 271]"
9355,114,"[324, 458]"
9356,420,"[292, 435]"
9357,159,"[272, 218]"
9358,411,"[324, 498]"
9359,451,"[266, 315]"
9360,159,"[309, 482]"
9361,122,"[259, 261]"
9362,170,"[220, 388]"
9363,432,"[246, 182]"
9364,423,"[319, 184]"
9365,317,"[275, 130]"
9366,202,"[283, 67]"
9367,445,"[263, 142]"
9368,348,"[225, 397]"
9369,327,"[243, 402]"
9370,414,"[221, 473]"
9371,356,"[204, 498]"
9372,87,"[219, 234]"
9373,456,"[211, 218]"
9374,323,"[308, 256]"
9375,235,"[250, 477]"
9376,271,"[251, 163]"
9377,260,"[227, 88]"
9378,206,"[269, 299]"
9379,335,"[253, 306]"
9380,210,"[320, 411]"
9381,473,"[262, 327]"
9382,198,"[317, 276]"
9383,442,"[270, 400]"
9384,433,"[318, 51]"
9385,386,"[229, 100]"
9386,320,"[232, 114]"
9387,331,"[204, 147]"
9388,441,"[201, 164]"
9389,449,"[323, 330]"
9390,487,"[223, 333]"
9391,251,"[245, 270]"
9392,417,"[285, 374]"
9393,115,"[259, 101]"
9394,186,"[221, 149]"
9395,384,"[316, 314]"
9396,489,"[212, 336]"
9397,110,"[295, 428]"
9398,163,"[327, 143]"
9399,305,"[321, 226]"
9400,225,"[323, 484]"
9401,439,"[317, 99]"
9402,353,"[260, 332]"
9403,402,"[302, 201]"
9404,441,"[293, 112]"
9405,382,"[322, 307]"
9406,124,"[257, 439]"
9407,410,"[320, 187]"
9408,448,"[282, 285]"
9409,488,"[210, 434]"
9410,220,"[231, 499]"
9411,465,"[328, 76]"
9412,349,"[275, 203]"
9413,423,"[245, 248]"
9414,464,"[255, 414]"
9415,78,"[264, 299]"
9416,232,"[299, 369]"
9417,415,"[214, 258]"
9418,321,"[235, 80]"
9419,104,"[246, 298]"
9420,346,"[262, 354]"
9421,183,"[248, 360]"
9422,313,"[249, 57]"
9423,235,"[216, 398]"
9424,119,"[226, 476]"
9425,455,"[328, 405]"
9426,435,"[300, 203]"
9427,388,"[244, 237]"
9428,186,"[234, 156]"
9429,77,"[311, 76]"
9430,441,"[292, 244]"
9431,391,"[261, 242]"
9432,193,"[247, 302]"
9433,127,"[278, 316]"
9434,375,"[268, 165]"
9435,324,"[238, 326]"
9436,451,"[281, 238]"
9437,217,"[230, 339]"
9438,303,"[211, 248]"
9439,412,"[268, 177]"
9440,238,"[216, 409]"
9441,445,"[322, 410]"
9442,77,"[328, 319]"
9443,213,"[268, 329]"
9444,428,"[256, 251]"
9445,376,"[218, 104]"
9446,272,"[253, 95]"
9447,347,"[317, 57]"
9448,297,"[325, 342]"
9449,269,"[267, 132]"
9450,117,"[323, 371]"
9451,224,"[251, 192]"
9452,429,"[294, 464]"
9453,235,"[291, 386]"
9454,207,"[268, 254]"
9455,291,"[246, 181]"
9456,125,"[258, 348]"
9457,171,"[294, 81]"
9458,378,"[323, 182]"
9459,478,"[231, 257]"
9460,372,"[241, 483]"
9461,102,"[242, 499]"
9462,395,"[245, 371]"
9463,163,"[224, 69]"
9464,171,"[265, 336]"
9465,482,"[247, 66]"
9466,335,"[207, 492]"
9467,260,"[248, 264]"
9468,377,"[268, 372]"
9469,399,"[287, 439]"
9470,312,"[271, 199]"
9471,97,"[258, 180]"
9472,163,"[222, 430]"
9473,360,"[239, 209]"
9474,244,"[297, 169]"
9475,441,"[287, 211]"
9476,165,"[301, 83]"
9477,210,"[230, 490]"
9478,204,"[298, 324]"
9479,229,"[287, 428]"
9480,359,"[303, 392]"
9481,137,"[310, 109]"
9482,482,"[315, 221]"
9483,375,"[219, 87]"
9484,335,"[228, 396]"
9485,113,"[282, 400]"
9486,336,"[238, 171]"
9487,364,"[213, 430]"
9488,241,"[209, 379]"
9489,410,"[322, 413]"
9490,367,"[206, 443]"
9491,328,"[295, 376]"
9492,455,"[300, 377]"
9493,77,"[252, 497]"
9494,395,"[236, 212]"
9495,271,"[279, 65]"
9496,461,"[267, 465]"
9497,84,"[269, 121]"
9498,294,"[296, 446]"
9499,410,"[309, 175]"
9500,225,"[329, 89]"
9501,404,"[317, 114]"
9502,305,"[288, 170]"
9503,163,"[206, 78]"
9504,150,"[317, 205]"
9505,181,"[215, 89]"
9506,278,"[286, 373]"
9507,379,"[210, 385]"
9508,234,"[318, 415]"
9509,100,"[249, 91]"
9510,92,"[288, 300]"
9511,336,"[209, 389]"
9512,466,"[320, 312]"
9513,457,"[255, 207]"
9514,436,"[304, 485]"
9515,142,"[219, 181]"
9516,343,"[206, 354]"
9517,408,"[313, 378]"
9518,292,"[236, 233]"
9519,176,"[280, 469]"
9520,443,"[250, 442]"
9521,402,"[201, 485]"
9522,484,"[294, 318]"
9523,178,"[223, 377]"
9524,120,"[281, 207]"
9525,101,"[295, 247]"
9526,96,"[322, 343]"
9527,171,"[206, 372]"
9528,216,"[220, 256]"
9529,395,"[240, 412]"
9530,167,"[263, 75]"
9531,335,"[328, 418]"
9532,467,"[269, 229]"
9533,398,"[198, 476]"
9534,467,"[296, 185]"
9535,215,"[226, 335]"
9536,341,"[247, 221]"
9537,476,"[229, 169]"
9538,349,"[268, 230]"
9539,144,"[248, 443]"
9540,120,"[222, 97]"
9541,441,"[256, 243]"
9542,323,"[316, 315]"
9543,157,"[317, 353]"
9544,193,"[275, 233]"
9545,227,"[317, 282]"
9546,294,"[303, 197]"
9547,384,"[218, 143]"
9548,366,"[286, 459]"
9549,385,"[208, 474]"
9550,67,"[305, 380]"
9551,110,"[215, 453]"
9552,351,"[314, 250]"
9553,478,"[304, 349]"
9554,159,"[259, 72]"
9555,303,"[243, 409]"
9556,254,"[270, 447]"
9557,490,"[296, 266]"
9558,331,"[292, 258]"
9559,304,"[326, 306]"
9560,253,"[291, 201]"
9561,129,"[314, 223]"
9562,100,"[286, 282]"
9563,168,"[216, 416]"
9564,327,"[293, 89]"
9565,478,"[204, 423]"
9566,222,"[255, 179]"
9567,166,"[324, 417]"
9568,447,"[221, 321]"
9569,353,"[277, 173]"
9570,257,"[208, 261]"
9571,379,"[226, 450]"
9572,304,"[214, 406]"
9573,433,"[297, 171]"
9574,290,"[250, 284]"
9575,379,"[267, 403]"
9576,78,"[271, 172]"
9577,294,"[295, 70]"
9578,385,"[311, 126]"
9579,161,"[300, 494]"
9580,430,"[202, 456]"
9581,350,"[301, 71]"
9582,309,"[253, 283]"
9583,121,"[275, 223]"
9584,466,"[207, 347]"
9585,484,"[275, 197]"
9586,89,"[267, 127]"
9587,164,"[227, 162]"
9588,370,"[224, 186]"
9589,155,"[311, 256]"
9590,330,"[317, 318]"
9591,450,"[213, 184]"
9592,188,"[276, 437]"
9593,297,"[208, 197]"
9594,468,"[315, 449]"
9595,458,"[265, 477]"
9596,261,"[223, 76]"
9597,423,"[217, 254]"
9598,241,"[314, 430]"
9599,341,"[321, 317]"
9600,217,"[206, 306]"
9601,298,"[328, 121]"
9602,215,"[217, 149]"
9603,257,"[204, 241]"
9604,230,"[302, 75]"
9605,205,"[266, 62]"
9606,193,"[297, 232]"
9607,306,"[300, 224]"
9608,192,"[312, 123]"
9609,143,"[258, 142]"
9610,469,"[279, 487]"
9611,74,"[214, 235]"
9612,225,"[324, 212]"
9613,251,"[290, 371]"
9614,198,"[243, 498]"
9615,331,"[224, 443]"
9616,176,"[205, 383]"
9617,305,"[304, 246]"
9618,246,"[323, 485]"
9619,372,"[319, 253]"
9620,460,"[313, 368]"
9621,171,"[217, 163]"
9622,167,"[209, 162]"
9623,87,"[289, 64]"
9624,118,"[224, 457]"
9625,358,"[229, 260]"
9626,468,"[274, 124]"
9627,140,"[309, 282]"
9628,354,"[216, 281]"
9629,227,"[320, 321]"
9630,121,"[311, 134]"
9631,310,"[299, 280]"
9632,193,"[216, 381]"
9633,323,"[247, 310]"
9634,352,"[298, 270]"
9635,336,"[227, 384]"
9636,318,"[321, 406]"
9637,409,"[313, 402]"
9638,97,"[299, 332]"
9639,219,"[277, 326]"
9640,350,"[323, 351]"
9641,409,"[263, 466]"
9642,489,"[219, 101]"
9643,80,"[225, 149]"
9644,154,"[256, 478]"
9645,485,"[265, 202]"
9646,365,"[314, 333]"
9647,345,"[284, 422]"
9648,375,"[261, 70]"
9649,346,"[272, 320]"
9650,487,"[200, 435]"
9651,404,"[232, 391]"
9652,436,"[273, 69]"
9653,372,"[261, 137]"
9654,178,"[328, 279]"
9655,156,"[275, 313]"
9656,387,"[259, 220]"
9657,251,"[216, 73]"
9658,272,"[256, 246]"
9659,253,"[306, 149]"
9660,306,"[213, 348]"
9661,149,"[215, 378]"
9662,70,"[288, 461]"
9663,220,"[314, 91]"
9664,161,"[252, 371]"
9665,63,"[222, 310]"
9666,95,"[226, 426]"
9667,180,"[244, 364]"
9668,135,"[215, 337]"
9669,394,"[252, 96]"
9670,419,"[240, 281]"
9671,411,"[298, 223]"
9672,317,"[232, 195]"
9673,147,"[220, 227]"
9674,234,"[308, 335]"
9675,419,"[236, 409]"
9676,454,"[213, 187]"
9677,267,"[279, 104]"
9678,352,"[254, 403]"
9679,392,"[288, 155]"
9680,256,"[244, 141]"
9681,274,"[307, 87]"
9682,333,"[296, 255]"
9683,289,"[309, 387]"
9684,440,"[234, 409]"
9685,109,"[257, 201]"
9686,233,"[203, 197]"
9687,242,"[296, 385]"
9688,160,"[268, 185]"
9689,212,"[330, 453]"
9690,138,"[198, 494]"
9691,202,"[230, 217]"
9692,332,"[227, 258]"
9693,147,"[309, 134]"
9694,100,"[225, 92]"
9695,195,"[262, 258]"
9696,355,"[220, 226]"
9697,349,"[242, 354]"
9698,372,"[202, 382]"
9699,309,"[256, 307]"
9700,210,"[204, 408]"
9701,421,"[302, 283]"
9702,486,"[323, 109]"
9703,125,"[211, 399]"
9704,206,"[215, 97]"
9705,356,"[240, 110]"
9706,98,"[276, 480]"
9707,406,"[245, 78]"
9708,280,"[302, 438]"
9709,88,"[307, 224]"
9710,416,"[235, 282]"
9711,467,"[215, 142]"
9712,161,"[297, 283]"
9713,146,"[224, 211]"
9714,420,"[256, 224]"
9715,221,"[298, 466]"
9716,210,"[216, 187]"
9717,414,"[234, 90]"
9718,319,"[277, 275]"
9719,431,"[259, 441]"
9720,297,"[315, 382]"
9721,266,"[299, 328]"
9722,143,"[289, 250]"
9723,450,"[286, 442]"
9724,280,"[327, 216]"
9725,455,"[206, 436]"
9726,376,"[216, 478]"
9727,286,"[301, 407]"
9728,173,"[219, 426]"
9729,258,"[228, 245]"
9730,297,"[278, 244]"
9731,97,"[210, 456]"
9732,382,"[311, 192]"
9733,321,"[299, 467]"
9734,246,"[272, 362]"
9735,260,"[297, 239]"
9736,152,"[266, 432]"
9737,415,"[296, 194]"
9738,270,"[230, 350]"
9739,399,"[306, 162]"
9740,293,"[326, 189]"
9741,190,"[240, 288]"
9742,132,"[318, 238]"
9743,113,"[311, 434]"
9744,387,"[324, 178]"
9745,323,"[248, 336]"
9746,114,"[206, 503]"
9747,285,"[273, 225]"
9748,139,"[326, 454]"
9749,437,"[277, 388]"
9750,380,"[251, 488]"
9751,263,"[284, 322]"
9752,441,"[303, 112]"
9753,429,"[232, 170]"
9754,474,"[218, 467]"
9755,223,"[260, 434]"
9756,199,"[259, 149]"
9757,294,"[258, 330]"
9758,89,"[254, 173]"
9759,61,"[201, 284]"
9760,343,"[247, 391]"
9761,329,"[221, 480]"
9762,183,"[246, 468]"
9763,444,"[230, 204]"
9764,193,"[221, 78]"
9765,191,"[225, 381]"
9766,134,"[203, 482]"
9767,395,"[287, 116]"
9768,86,"[205, 120]"
9769,424,"[265, 279]"
9770,450,"[235, 385]"
9771,440,"[257, 424]"
9772,310,"[287, 321]"
9773,266,"[275, 358]"
9774,432,"[325, 386]"
9775,187,"[261, 407]"
9776,264,"[297, 499]"
9777,170,"[273, 217]"
9778,157,"[243, 392]"
9779,178,"[231, 359]"
9780,412,"[325, 98]"
9781,252,"[319, 349]"
9782,327,"[320, 307]"
9783,191,"[223, 334]"
9784,78,"[245, 319]"
9785,179,"[296, 59]"
9786,348,"[267, 321]"
9787,340,"[224, 325]"
9788,466,"[233, 315]"
9789,246,"[240, 387]"
9790,124,"[236, 236]"
9791,157,"[261, 408]"
9792,255,"[276, 151]"
9793,166,"[213, 493]"
9794,359,"[287, 251]"
9795,264,"[226, 380]"
9796,202,"[313, 464]"
9797,142,"[244, 232]"
9798,194,"[284, 259]"
9799,185,"[271, 349]"
9800,185,"[267, 310]"
9801,88,"[309, 302]"
9802,368,"[210, 475]"
9803,117,"[314, 175]"
9804,213,"[247, 404]"
9805,243,"[226, 475]"
9806,472,"[249, 282]"
9807,473,"[312, 390]"
9808,258,"[315, 176]"
9809,158,"[231, 455]"
9810,265,"[255, 215]"
9811,315,"[319, 384]"
9812,289,"[293, 206]"
9813,225,"[272, 204]"
9814,462,"[235, 121]"
